Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2015,Nissan,NSX,INFINITI,INFINITI QX60 AWD,GLB066,1,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.0,1,Not eqipped,ENSX10032008,MFR,Yes,ENSX10026056,15.1,5000,26.0,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0112000,0.3347000,259.0000000,0.0209000,,0.0023000,0.0100000,34.3,MPG,,,,,,,,39.170,0.20490,0.023760,6.090,0.58730,0.018820,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 AWD,GLB066,1,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.0,1,Not eqipped,ENSX10032009,MFR,Yes,ENSX10026026,15.1,5000,26.0,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0021000,0.1497000,228.0000000,0.0118000,,0.0012000,0.0100000,39.0,MPG,,,,,,,,39.170,0.20490,0.023760,6.090,0.58730,0.018820,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 AWD,GLB066,2,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.0,1,Not eqipped,ENSX10032010,MFR,Yes,ENSX10026060,15.1,5000,26.0,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0101000,0.3650000,263.0000000,0.0038000,,0.0019000,0.0100000,33.8,MPG,,,,,,,,39.170,0.20490,0.023760,6.090,0.58730,0.018820,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 AWD,GLB066,2,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.0,1,Not eqipped,ENSX10032011,MFR,Yes,ENSX10026061,15.1,5000,26.0,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0027000,0.1107000,230.0000000,0.0003000,,0.0017000,0.0100000,38.7,MPG,,,,,,,,39.170,0.20490,0.023760,6.090,0.58730,0.018820,TWC,Three-way catalyst,N,B,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 AWD,GLB066,3,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.3,1,Not eqipped,ENSX10032012,MFR,Yes,ENSX10026028,15.0,5000,26.3,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0211000,0.4588000,262.0000000,0.0013000,,0.0033000,0.0100000,33.9,MPG,,,,,,,,38.280,0.20740,0.023790,4.660,0.60520,0.018170,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 AWD,GLB066,3,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.3,1,Not eqipped,ENSX10032013,MFR,Yes,ENSX10026029,15.0,5000,26.3,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0056000,0.3291000,227.0000000,0,,0.0032000,0.0100000,39.1,MPG,,,,,,,,38.280,0.20740,0.023790,4.660,0.60520,0.018170,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 AWD,GLB066,4,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.3,1,Not eqipped,ENSX10032014,MFR,Yes,ENSX10026052,15.0,5000,26.3,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0133000,0.4017000,259.0000000,0.0025000,,0.0038000,0.0100000,34.3,MPG,,,,,,,,38.280,0.20740,0.023790,4.660,0.60520,0.018170,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 AWD,GLB066,4,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.3,1,Not eqipped,ENSX10032015,MFR,Yes,ENSX10026072,15.0,5000,26.3,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0031000,0.1003000,226.0000000,0,,0.0018000,0.0100000,39.3,MPG,,,,,,,,38.280,0.20740,0.023790,4.660,0.60520,0.018170,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 FWD,GLB066,5,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.3,1,Not eqipped,ENSX10032016,MFR,Yes,ENSX10026064,14.3,5000,26.3,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0094000,0.2219000,256.0000000,0.0078000,,0.0017000,0.0100000,34.7,MPG,,,,,,,,37.650,-0.08010,0.027390,4.660,0.22130,0.023150,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 FWD,GLB066,5,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.3,1,Not eqipped,ENSX10032017,MFR,Yes,ENSX10026065,14.3,5000,26.3,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0016000,0.0702000,223.0000000,0.0005000,,0.0008000,0.0100000,39.9,MPG,,,,,,,,37.650,-0.08010,0.027390,4.660,0.22130,0.023150,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 FWD,GLB066,6,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.3,1,Not eqipped,ENSX10032018,MFR,Yes,ENSX10026068,14.3,5000,26.3,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0111000,0.3288000,255.0000000,0.0028000,,0.0025000,0.0100000,34.9,MPG,,,,,,,,37.650,-0.08010,0.027390,4.660,0.22130,0.023150,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX60 FWD,GLB066,6,2.500,ENSXT02.5GFA,Truck,230,4,AR25HAC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,5000,5.85,26.3,1,Not eqipped,ENSX10032019,MFR,Yes,ENSX10026069,14.3,5000,26.3,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0027000,0.0868000,221.0000000,0,,0.0016000,0.0100000,40.3,MPG,,,,,,,,37.650,-0.08010,0.027390,4.660,0.22130,0.023150,TWC,Three-way catalyst,N,A,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2015,Nissan,NSX,INFINITI,INFINITI QX70 AWD,LME610,1,3.700,FNSXT03.7GAA,Truck,325,6,AV37DAAF,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.69,32.8,1,Not eqipped,FNSX10028243,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0141000,0.3290000,444.0000000,0.0192000,,0.0024000,,20.0,MPG,,,,,4.3700000,1.8500000,1.5200000,46.660,0.33520,0.027080,20.880,-0.07680,0.029920,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX70 AWD,LME610,1,3.700,FNSXT03.7GAA,Truck,325,6,AV37DAAF,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.69,32.8,1,Not eqipped,FNSX10028244,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0062000,0.1342000,295.0000000,0.0069000,,0.0007000,,30.2,MPG,,,,,-0.2800000,-0.2800000,-0.1800000,46.660,0.33520,0.027080,20.880,-0.07680,0.029920,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX70 AWD,LME610,2,3.700,FNSXT03.7GAA,Truck,325,6,AV37DAAF,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.69,32.9,1,Not eqipped,FNSX10028246,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0144000,0.4976000,441.0000000,0.0157000,,0.0031000,,20.2,MPG,,,,,2.0700000,1.1300000,0.5000000,43.110,0.30970,0.026990,21.580,-0.10960,0.029710,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX70 AWD,LME610,2,3.700,FNSXT03.7GAA,Truck,325,6,AV37DAAF,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.69,32.9,1,Not eqipped,FNSX10028247,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0058000,0.1410000,292.0000000,0.0214000,,0.0006000,,30.5,MPG,,,,,2.0800000,2.0800000,-0.2400000,43.110,0.30970,0.026990,21.580,-0.10960,0.029710,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX70 RWD,LME609,0,3.700,FNSXT03.7GAA,Truck,325,6,AV37DAAF,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,29.9,1,Not eqipped,FNSX10029033,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0152000,0.4000000,420.0000000,0.0177000,,0.0044000,,21.2,MPG,,,,,1.9500000,1.2500000,0.8000000,36.560,0.36500,0.025120,20.680,-0.03390,0.028220,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX70 RWD,LME609,0,3.700,FNSXT03.7GAA,Truck,325,6,AV37DAAF,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,29.9,1,Not eqipped,FNSX10029034,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0089000,0.2189000,269.0000000,0.0041000,,0.0022000,,33.1,MPG,,,,,0.4400000,0.6800000,-0.4900000,36.560,0.36500,0.025120,20.680,-0.03390,0.028220,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD,TWE232,8,5.600,FNSXT05.6G9C,Truck,400,8,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,24.0,1,Not eqipped,FNSX10032336,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0268000,0.6486000,518.0000000,0.0126000,,0.0109000,,17.2,MPG,,,,,0.2800000,0.4700000,0.7100000,32.320,0.96670,0.027390,9.000,0.33370,0.032210,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD,TWE232,8,5.600,FNSXT05.6G9C,Truck,400,8,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,24.0,1,Not eqipped,FNSX10032337,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0124000,0.2866000,325.0000000,0.0057000,,0.0040000,,27.4,MPG,,,,,-1.3500000,-1.1900000,-0.1500000,32.320,0.96670,0.027390,9.000,0.33370,0.032210,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD,TWE232,9,5.600,FNSXT05.6G9C,Truck,400,8,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,23.8,1,Not eqipped,FNSX91002314,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0239095,0.7804079,515.7618753,0.0153225,,0.0105591,,17.2,MPG,16.8607970,16.5084513,19.2373331,,-0.3969050,-0.2604410,0.4045900,31.110,0.96580,0.026900,7.170,0.34540,0.030830,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD,TWE232,9,5.600,FNSXT05.6G9C,Truck,400,8,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,23.8,1,Not eqipped,FNSX91002315,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0165600,0.4632163,331.1656795,0.0076005,,0.0057414,,26.9,MPG,,,,,0.2432520,0.2421530,-0.0349560,31.110,0.96580,0.026900,7.170,0.34540,0.030830,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD,TWE232,10,5.600,FNSXT05.6G9C,Truck,400,8,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,24.0,1,Not eqipped,FNSX10032334,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0220000,0.6258000,515.0000000,0.0161000,,0.0109000,,17.3,MPG,,,,,0.2600000,0.4100000,1.0900000,26.330,1.00640,0.026220,3.420,0.28440,0.031130,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD,TWE232,10,5.600,FNSXT05.6G9C,Truck,400,8,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,24.0,1,Not eqipped,FNSX10032335,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0179000,0.4058000,317.0000000,0.0035000,,0.0066000,,28.1,MPG,,,,,-0.5600000,-0.4900000,-0.0100000,26.330,1.00640,0.026220,3.420,0.28440,0.031130,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD,TWE232,11,5.600,FNSXT05.6G9C,Truck,400,8,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,23.8,1,Not eqipped,FNSX10032332,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0248000,0.8416000,513.0000000,0.0117000,,0.0132000,,17.3,MPG,,,,,0.1500000,0.3700000,0.8800000,25.150,1.00550,0.025720,1.170,0.35130,0.029480,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD,TWE232,11,5.600,FNSXT05.6G9C,Truck,400,8,AK56VAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,23.8,1,Not eqipped,FNSX10032333,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0134000,0.3501000,315.0000000,0.0027000,,0.0053000,,28.3,MPG,,,,,-1.5800000,-1.1300000,0.2500000,25.150,1.00550,0.025720,1.170,0.35130,0.029480,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD LIMITED,ABQ298,1,5.600,FNSXT05.6G9D,Truck,400,8,AK56VAA2,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,2.94,24.0,1,Not eqipped,FNSX10034476,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0308000,0.8800000,548.0000000,0.0150000,,0.0154000,,16.2,MPG,,,,,-0.2300000,0.0900000,0.7300000,38.650,0.95730,0.026140,17.310,0.30690,0.030350,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,INFINITI,INFINITI QX80 4WD LIMITED,ABQ298,1,5.600,FNSXT05.6G9D,Truck,400,8,AK56VAA2,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6500,2.94,24.0,1,Not eqipped,FNSX10034477,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0130000,0.4700000,346.0000000,0.0030000,,0.0054000,,25.7,MPG,,,,,0.5400000,0.7200000,0.2100000,38.650,0.95730,0.026140,17.310,0.30690,0.030350,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,ARMADA SE 5.6L 4X4,SKB385,3,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAA1,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,25.8,1,Not eqipped,9NSX01081811,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0470000,0.6700000,577.0000000,0.0167000,,0.0078000,0.0100000,15.4,MPG,,,,,,,,31.150,0.99230,0.023520,5.300,0.34330,0.028540,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,ARMADA SE 5.6L 4X4,SKB385,3,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAA1,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,25.8,1,Not eqipped,9NSX01081845,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0495000,0.6721000,573.0000000,0.0177000,,0.0080000,0.0100000,15.5,MPG,,,,,,,,31.150,0.99230,0.023520,5.300,0.34330,0.028540,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,ARMADA SE 5.6L 4X4,SKB385,3,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAA1,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,6000,2.94,25.8,1,Not eqipped,9NSX01083203,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0022000,0.0436000,345.0000000,0.0041000,,0.0021000,0.0100000,25.8,MPG,,,,,,,,31.150,0.99230,0.023520,5.300,0.34330,0.028540,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,ARMADA SE 5.6L 4X4,SKB386,0,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAA1,A,Automatic,5,Y,4,4-Wheel Drive,2,Top gear ration < 1,6000,3.36,29.4,1,Not eqipped,9NSX01081789,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0371000,0.5572000,590.0000000,0.0054000,,0.0027000,0.0100000,15.1,MPG,,,,,,,,33.510,0.99650,0.025680,10.970,0.16160,0.031800,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,ARMADA SE 5.6L 4X4,SKB386,0,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAA1,A,Automatic,5,Y,4,4-Wheel Drive,2,Top gear ration < 1,6000,3.36,29.4,1,Not eqipped,9NSX01081790,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0018000,0.0566000,368.0000000,0.0040000,,0,0.0100000,24.2,MPG,,,,,,,,33.510,0.99650,0.025680,10.970,0.16160,0.031800,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,ARMADA SE 5.6L 4X4,SKB386,0,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAA1,A,Automatic,5,Y,4,4-Wheel Drive,2,Top gear ration < 1,6000,3.36,29.4,1,Not eqipped,9NSX01081823,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0416000,0.6902000,590.0000000,0.0145000,,0.0033000,0.0100000,15.1,MPG,,,,,,,,33.510,0.99650,0.025680,10.970,0.16160,0.031800,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,ARMADA SE 5.6L 4X4,SKB386,0,5.600,9NSXT05.6G9A,Truck,317,8,AK56DAA1,A,Automatic,5,Y,4,4-Wheel Drive,2,Top gear ration < 1,6000,3.36,29.4,1,Not eqipped,9NSX01081824,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0017000,0.0492000,368.0000000,0.0031000,,0,0.0100000,24.2,MPG,,,,,,,,33.510,0.99650,0.025680,10.970,0.16160,0.031800,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,NISSAN 370Z Touring,FGE357,0,3.700,ENSXV03.7GAA,Car,332,6,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3625,3.69,38.2,1,Not eqipped,ENSX10031149,MFR,Yes,ENSX10023889,11.8,3625,38.3,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0165000,0.4380000,393.0000000,0.0137000,,,,22.6,MPG,,,,,,,,33.090,0.19250,0.019400,17.550,-0.13790,0.020820,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,NISSAN 370Z Touring,FGE357,0,3.700,ENSXV03.7GAA,Car,332,6,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3625,3.69,38.2,1,Not eqipped,ENSX10031152,MFR,Yes,ENSX10023890,11.8,3625,38.3,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0091000,0.1902000,244.0000000,0.0071000,,,,36.4,MPG,,,,,,,,33.090,0.19250,0.019400,17.550,-0.13790,0.020820,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,NISSAN 370Z Touring,FGE357,1,3.700,ENSXV03.7GAA,Car,332,6,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3750,3.69,38.2,1,Not eqipped,ENSX10031147,MFR,Yes,ENSX10023887,12.5,3750,38.2,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0192000,0.6372000,402.0000000,0.0154000,,,,22.1,MPG,,,,,,,,33.640,0.19570,0.019430,17.760,-0.17590,0.021320,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,NISSAN 370Z Touring,FGE357,1,3.700,ENSXV03.7GAA,Car,332,6,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3750,3.69,38.2,1,Not eqipped,ENSX10031148,MFR,Yes,ENSX10023888,12.5,3750,38.2,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0093000,0.2541000,252.0000000,0.0052000,,,,35.3,MPG,,,,,,,,33.640,0.19570,0.019430,17.760,-0.17590,0.021320,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,NISSAN 370Z Touring,FGE357,2,3.700,ENSXV03.7GAA,Car,332,6,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3875,3.69,38.3,1,Not eqipped,ENSX10023883,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0187000,0.6047000,408.0000000,0.0149000,,0.0042000,0.0100000,21.8,MPG,,,,,,,,34.350,0.27070,0.019990,17.180,0.05410,0.019990,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,NISSAN 370Z Touring,FGE357,2,3.700,ENSXV03.7GAA,Car,332,6,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3875,3.69,38.3,1,Not eqipped,ENSX10023884,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0087000,0.1692000,260.0000000,0.0056000,,0.0018000,0.0100000,34.3,MPG,,,,,,,,34.350,0.27070,0.019990,17.180,0.05410,0.019990,TWC,Three-way catalyst,N,,,N,No averaging
2015,Nissan,NSX,NISSAN,NISSAN 370Z Touring,FGE357,3,3.700,ENSXV03.7GAA,Car,332,6,AV37DAM2,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3875,3.69,38.2,1,Not eqipped,ENSX10031150,MFR,Yes,ENSX10023885,13.5,3875,38.2,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0190000,0.5975000,411.0000000,0.0174000,,,,21.6,MPG,,,,,,,,34.860,0.27390,0.020410,17.860,-0.06040,0.021730,TWC,Three-way catalyst,N,,,N,No averaging
